wse,width,area_total,time_str,node_q,p_dist_out,wse_units,width_units,area_total_units,p_dist_out_units
149.74719,206.233062,48365.8,2023-11-30T15:53:52Z,1,2343528.0,m,m,m^2,m
149.72015,307.847391,72196.4,2023-12-10T01:00:51Z,2,2343528.0,m,m,m^2,m
149.4947,24.561484,5760.2,2023-12-21T12:38:56Z,1,2343528.0,m,m,m^2,m
150.04888,253.404328,59428.4,2023-12-30T21:45:57Z,1,2343528.0,m,m,m^2,m
150.76628,129.860255,30454.8,2024-01-11T09:24:01Z,1,2343528.0,m,m,m^2,m
151.77028,263.928066,61896.4,2024-01-20T18:31:02Z,1,2343528.0,m,m,m^2,m
154.09273,566.434877,132840.4,2024-02-01T06:09:07Z,1,2343528.0,m,m,m^2,m
151.0226,256.521465,60159.4,2024-02-10T15:16:07Z,1,2343528.0,m,m,m^2,m
-999999999999.0,13.948253,3271.1,2024-02-22T02:54:12Z,3,2343528.0,m,m,m^2,m
150.53533,194.841654,45694.3,2024-03-02T12:01:12Z,1,2343528.0,m,m,m^2,m
151.2217,158.514007,37174.7,2024-03-13T23:39:15Z,1,2343528.0,m,m,m^2,m
150.79937,193.25591,45322.4,2024-03-23T08:46:15Z,1,2343528.0,m,m,m^2,m
154.37649,709.908726,166487.9,2024-04-03T20:24:19Z,2,2343528.0,m,m,m^2,m
154.56464,581.25973,136317.1,2024-04-13T05:31:20Z,2,2343528.0,m,m,m^2,m
152.48483,397.406476,93199.8,2024-04-24T17:09:26Z,1,2343528.0,m,m,m^2,m
152.07056,227.403224,53330.6,2024-05-04T02:16:23Z,1,2343528.0,m,m,m^2,m
151.13321,208.706986,48946.0,2024-05-15T13:54:30Z,1,2343528.0,m,m,m^2,m
150.69621,185.324168,43462.2,2024-05-24T23:01:28Z,2,2343528.0,m,m,m^2,m
150.65282,277.38204,65051.7,2024-06-05T10:39:36Z,1,2343528.0,m,m,m^2,m
150.34109,271.792162,63740.7,2024-06-14T19:46:35Z,1,2343528.0,m,m,m^2,m
150.19867,179.922341,42195.4,2024-06-26T07:24:39Z,1,2343528.0,m,m,m^2,m
150.34921,297.619521,69797.8,2024-07-05T16:31:37Z,1,2343528.0,m,m,m^2,m
153.22055,246.685179,57852.6,2024-07-17T04:09:43Z,1,2343528.0,m,m,m^2,m
150.6165,192.434744,45129.8,2024-07-26T13:16:43Z,1,2343528.0,m,m,m^2,m
150.07276,225.645223,52918.3,2024-08-07T00:54:48Z,1,2343528.0,m,m,m^2,m
149.81106,225.977763,52996.3,2024-08-16T10:01:48Z,1,2343528.0,m,m,m^2,m
149.73805,163.759764,38405.0,2024-08-27T21:39:52Z,1,2343528.0,m,m,m^2,m
149.76417,281.30364,65971.4,2024-09-06T06:46:53Z,2,2343528.0,m,m,m^2,m
-999999999999.0,27.56939,6465.6,2024-09-17T18:24:58Z,3,2343528.0,m,m,m^2,m
149.66806,157.31868,36894.4,2024-10-08T15:10:05Z,1,2343528.0,m,m,m^2,m
149.67923,111.070318,26048.2,2024-10-18T00:17:05Z,1,2343528.0,m,m,m^2,m
149.67783,131.894891,30932.0,2024-10-29T11:55:09Z,1,2343528.0,m,m,m^2,m
149.93682,213.860091,50154.5,2024-11-19T08:40:14Z,1,2343528.0,m,m,m^2,m
150.0188,211.115133,49510.7,2024-11-28T17:47:14Z,1,2343528.0,m,m,m^2,m
149.65143,194.412194,45593.6,2024-12-10T05:25:18Z,1,2343528.0,m,m,m^2,m
149.84583,155.349979,36432.7,2024-12-19T14:32:18Z,1,2343528.0,m,m,m^2,m
150.36495,126.949226,29772.1,2025-01-09T11:17:22Z,2,2343528.0,m,m,m^2,m
150.4441,221.778155,52011.4,2025-01-20T22:55:27Z,1,2343528.0,m,m,m^2,m
150.37632,114.898256,26946.0,2025-01-30T08:02:27Z,1,2343528.0,m,m,m^2,m
150.16074,231.81808,54366.0,2025-02-10T19:40:30Z,1,2343528.0,m,m,m^2,m
149.76802,185.694281,43549.0,2025-02-20T04:47:32Z,1,2343528.0,m,m,m^2,m
149.80762,194.043811,35942.3,2023-07-28T11:23:22Z,1,2343714.0,m,m,m^2,m
148.85159,202.896897,37582.1,2023-08-06T20:30:23Z,1,2343714.0,m,m,m^2,m
149.69366,231.381949,42858.3,2023-08-27T17:15:28Z,1,2343714.0,m,m,m^2,m
149.64459,198.686028,36802.1,2023-09-08T04:53:34Z,1,2343714.0,m,m,m^2,m
149.48698,264.036106,48906.8,2023-09-17T14:00:34Z,1,2343714.0,m,m,m^2,m
149.62043,271.038986,50203.9,2023-09-29T01:38:37Z,1,2343714.0,m,m,m^2,m
-999999999999.0,33.45896,6197.5,2023-10-08T10:45:35Z,3,2343714.0,m,m,m^2,m
149.84608,223.596138,41416.2,2023-10-19T22:23:41Z,1,2343714.0,m,m,m^2,m
149.87088,306.796088,56827.1,2023-10-29T07:30:41Z,1,2343714.0,m,m,m^2,m
150.10821,167.817218,31084.4,2023-11-09T19:08:46Z,1,2343714.0,m,m,m^2,m
150.08224,177.709771,32916.8,2023-11-19T04:15:46Z,1,2343714.0,m,m,m^2,m
149.80209,249.463323,46207.5,2023-11-30T15:53:52Z,1,2343714.0,m,m,m^2,m
149.74964,248.890592,46101.4,2023-12-10T01:00:51Z,2,2343714.0,m,m,m^2,m
149.99402,8.650425,1602.3,2023-12-21T12:38:56Z,1,2343714.0,m,m,m^2,m
150.09146,270.969062,50191.0,2023-12-30T21:45:57Z,1,2343714.0,m,m,m^2,m
150.99165,365.798899,67756.1,2024-01-11T09:24:01Z,1,2343714.0,m,m,m^2,m
151.79685,383.301423,70998.0,2024-01-20T18:31:02Z,1,2343714.0,m,m,m^2,m
154.17334,796.953785,147617.9,2024-02-01T06:09:07Z,1,2343714.0,m,m,m^2,m
151.14079,350.772579,64972.8,2024-02-10T15:16:07Z,1,2343714.0,m,m,m^2,m
-999999999999.0,34.815835,6448.9,2024-02-22T02:54:12Z,3,2343714.0,m,m,m^2,m
150.64479,369.72993,68484.2,2024-03-02T12:01:12Z,1,2343714.0,m,m,m^2,m
151.24249,245.561611,45484.8,2024-03-13T23:39:15Z,1,2343714.0,m,m,m^2,m
150.84405,414.616515,76798.4,2024-03-23T08:46:15Z,1,2343714.0,m,m,m^2,m
154.44841,983.147832,182106.2,2024-04-03T20:24:19Z,2,2343714.0,m,m,m^2,m
154.59909,814.381955,150846.1,2024-04-13T05:31:20Z,2,2343714.0,m,m,m^2,m
152.34809,564.585143,104576.8,2024-04-24T17:09:26Z,1,2343714.0,m,m,m^2,m
152.16944,380.495574,70478.3,2024-05-04T02:16:23Z,1,2343714.0,m,m,m^2,m
151.178,311.8185,57757.4,2024-05-15T13:54:30Z,1,2343714.0,m,m,m^2,m
150.72986,281.300978,52104.7,2024-05-24T23:01:28Z,2,2343714.0,m,m,m^2,m
150.7336,334.002881,61866.6,2024-06-05T10:39:36Z,1,2343714.0,m,m,m^2,m
150.45665,411.556354,76231.6,2024-06-14T19:46:35Z,1,2343714.0,m,m,m^2,m
150.32609,293.160265,54301.4,2024-06-26T07:24:39Z,1,2343714.0,m,m,m^2,m
150.37451,245.831031,45534.7,2024-07-05T16:31:37Z,1,2343714.0,m,m,m^2,m
153.14845,338.033538,62613.2,2024-07-17T04:09:43Z,1,2343714.0,m,m,m^2,m
150.63719,340.963978,63156.0,2024-07-26T13:16:43Z,1,2343714.0,m,m,m^2,m
150.11542,224.819343,41642.8,2024-08-07T00:54:48Z,1,2343714.0,m,m,m^2,m
149.84898,340.51252,63072.3,2024-08-16T10:01:48Z,1,2343714.0,m,m,m^2,m
149.83206,163.08325,30207.5,2024-08-27T21:39:52Z,1,2343714.0,m,m,m^2,m
149.69441,321.44829,59541.1,2024-09-06T06:46:53Z,2,2343714.0,m,m,m^2,m
-999999999999.0,18.624612,3449.8,2024-09-17T18:24:58Z,3,2343714.0,m,m,m^2,m
149.83214,300.112099,55589.1,2024-10-08T15:10:05Z,1,2343714.0,m,m,m^2,m
149.80381,225.772522,41819.3,2024-10-18T00:17:05Z,1,2343714.0,m,m,m^2,m
149.72324,205.280232,38023.6,2024-10-29T11:55:09Z,1,2343714.0,m,m,m^2,m
149.98178,260.870531,48320.4,2024-11-19T08:40:14Z,1,2343714.0,m,m,m^2,m
150.04272,390.444004,72321.0,2024-11-28T17:47:14Z,1,2343714.0,m,m,m^2,m
149.78189,387.964086,71861.7,2024-12-10T05:25:18Z,1,2343714.0,m,m,m^2,m
149.87947,229.378682,42487.3,2024-12-19T14:32:18Z,1,2343714.0,m,m,m^2,m
150.37118,180.756057,33481.0,2025-01-09T11:17:22Z,3,2343714.0,m,m,m^2,m
150.51521,224.972327,41671.1,2025-01-20T22:55:27Z,1,2343714.0,m,m,m^2,m
150.41928,173.198694,32081.2,2025-01-30T08:02:27Z,1,2343714.0,m,m,m^2,m
150.20229,298.394277,55270.9,2025-02-10T19:40:30Z,1,2343714.0,m,m,m^2,m
149.76295,265.101839,49104.2,2025-02-20T04:47:32Z,1,2343714.0,m,m,m^2,m
149.85817,191.292331,40756.9,2023-07-28T11:23:22Z,1,2343927.0,m,m,m^2,m
149.02845,326.030415,69464.4,2023-08-06T20:30:23Z,1,2343927.0,m,m,m^2,m
149.85338,211.907932,45149.3,2023-08-27T17:15:28Z,1,2343927.0,m,m,m^2,m
149.606,155.553887,33142.5,2023-09-08T04:53:34Z,1,2343927.0,m,m,m^2,m
149.63649,204.103081,43486.4,2023-09-17T14:00:34Z,1,2343927.0,m,m,m^2,m
149.47193,218.008822,46449.2,2023-09-29T01:38:37Z,1,2343927.0,m,m,m^2,m
150.30627,55.997368,11930.9,2023-10-08T10:45:35Z,1,2343927.0,m,m,m^2,m
149.88098,217.416403,46323.0,2023-10-19T22:23:41Z,1,2343927.0,m,m,m^2,m
150.00875,201.157787,42858.9,2023-10-29T07:30:41Z,1,2343927.0,m,m,m^2,m
150.08825,172.307669,36712.0,2023-11-09T19:08:46Z,1,2343927.0,m,m,m^2,m
150.20385,149.378058,31826.6,2023-11-19T04:15:46Z,1,2343927.0,m,m,m^2,m
149.85674,161.001886,34303.2,2023-11-30T15:53:52Z,1,2343927.0,m,m,m^2,m
149.88121,301.888329,64320.6,2023-12-10T01:00:51Z,2,2343927.0,m,m,m^2,m
149.15086,35.009587,7459.2,2023-12-21T12:38:56Z,1,2343927.0,m,m,m^2,m
150.24209,194.686201,41480.0,2023-12-30T21:45:57Z,1,2343927.0,m,m,m^2,m
151.01064,209.140465,44559.7,2024-01-11T09:24:01Z,1,2343927.0,m,m,m^2,m
151.81319,339.943838,72428.8,2024-01-20T18:31:02Z,1,2343927.0,m,m,m^2,m
154.21291,445.843787,94991.9,2024-02-01T06:09:07Z,1,2343927.0,m,m,m^2,m
151.23248,326.623763,69590.8,2024-02-10T15:16:07Z,1,2343927.0,m,m,m^2,m
150.55698,51.122346,10892.2,2024-02-22T02:54:12Z,1,2343927.0,m,m,m^2,m
150.72715,267.37078,56966.3,2024-03-02T12:01:12Z,1,2343927.0,m,m,m^2,m
151.224,233.325965,49712.7,2024-03-13T23:39:15Z,1,2343927.0,m,m,m^2,m
150.88211,247.036563,52633.9,2024-03-23T08:46:15Z,1,2343927.0,m,m,m^2,m
154.43093,527.205079,112326.9,2024-04-03T20:24:19Z,2,2343927.0,m,m,m^2,m
154.66596,508.795064,108404.4,2024-04-13T05:31:20Z,2,2343927.0,m,m,m^2,m
152.46834,486.015871,103551.0,2024-04-24T17:09:26Z,1,2343927.0,m,m,m^2,m
152.17341,212.055561,45180.8,2024-05-04T02:16:23Z,1,2343927.0,m,m,m^2,m
151.21812,240.626637,51268.2,2024-05-15T13:54:30Z,1,2343927.0,m,m,m^2,m
150.83297,354.275754,75482.4,2024-05-24T23:01:28Z,2,2343927.0,m,m,m^2,m
150.81016,146.663605,31248.3,2024-06-05T10:39:36Z,1,2343927.0,m,m,m^2,m
150.54378,184.36139,39280.2,2024-06-14T19:46:35Z,1,2343927.0,m,m,m^2,m
150.28582,253.780184,54070.7,2024-06-26T07:24:39Z,1,2343927.0,m,m,m^2,m
150.43518,261.641253,55745.6,2024-07-05T16:31:37Z,1,2343927.0,m,m,m^2,m
153.17034,293.699003,62575.8,2024-07-17T04:09:43Z,1,2343927.0,m,m,m^2,m
150.68453,270.294633,57589.3,2024-07-26T13:16:43Z,1,2343927.0,m,m,m^2,m
150.15822,155.899551,33216.1,2024-08-07T00:54:48Z,1,2343927.0,m,m,m^2,m
149.91288,257.811796,54929.6,2024-08-16T10:01:48Z,1,2343927.0,m,m,m^2,m
149.89371,180.127397,38378.1,2024-08-27T21:39:52Z,1,2343927.0,m,m,m^2,m
149.87327,280.101759,59678.8,2024-09-06T06:46:53Z,2,2343927.0,m,m,m^2,m
-999999999999.0,63.858811,13605.8,2024-09-17T18:24:58Z,3,2343927.0,m,m,m^2,m
149.97073,144.703641,30830.7,2024-10-08T15:10:05Z,1,2343927.0,m,m,m^2,m
149.8457,207.747247,44262.8,2024-10-18T00:17:05Z,1,2343927.0,m,m,m^2,m
149.87946,180.075867,38367.1,2024-10-29T11:55:09Z,1,2343927.0,m,m,m^2,m
150.13318,201.573881,42947.5,2024-11-19T08:40:14Z,1,2343927.0,m,m,m^2,m
150.04771,231.984197,49426.8,2024-11-28T17:47:14Z,1,2343927.0,m,m,m^2,m
149.80649,208.639785,44453.0,2024-12-10T05:25:18Z,1,2343927.0,m,m,m^2,m
150.03486,131.511741,28020.0,2024-12-19T14:32:18Z,1,2343927.0,m,m,m^2,m
150.46947,281.275011,59928.7,2025-01-09T11:17:22Z,2,2343927.0,m,m,m^2,m
150.39939,152.553115,32503.1,2025-01-20T22:55:27Z,1,2343927.0,m,m,m^2,m
150.40668,141.817005,30215.7,2025-01-30T08:02:27Z,1,2343927.0,m,m,m^2,m
150.15099,130.645322,27835.4,2025-02-10T19:40:30Z,1,2343927.0,m,m,m^2,m
149.90242,179.687497,38284.4,2025-02-20T04:47:32Z,1,2343927.0,m,m,m^2,m
149.85024,334.525824,56500.8,2023-07-28T11:23:22Z,1,2344096.0,m,m,m^2,m
149.12935,459.975122,77689.0,2023-08-06T20:30:23Z,1,2344096.0,m,m,m^2,m
149.81229,394.484714,66627.8,2023-08-27T17:15:28Z,1,2344096.0,m,m,m^2,m
149.70526,263.13377,44442.8,2023-09-08T04:53:34Z,1,2344096.0,m,m,m^2,m
149.69756,299.319327,50554.5,2023-09-17T14:00:34Z,1,2344096.0,m,m,m^2,m
-999999999999.0,337.044876,56926.3,2023-09-29T01:38:37Z,3,2344096.0,m,m,m^2,m
149.86623,128.88325,21768.2,2023-10-08T10:45:35Z,1,2344096.0,m,m,m^2,m
149.89512,404.108794,68253.3,2023-10-19T22:23:41Z,1,2344096.0,m,m,m^2,m
149.98565,394.386996,66611.3,2023-10-29T07:30:41Z,1,2344096.0,m,m,m^2,m
150.03138,285.513406,48222.7,2023-11-09T19:08:46Z,1,2344096.0,m,m,m^2,m
150.15294,184.530721,31166.9,2023-11-19T04:15:46Z,1,2344096.0,m,m,m^2,m
149.78754,295.540241,49916.2,2023-11-30T15:53:52Z,1,2344096.0,m,m,m^2,m
149.84848,271.581649,45869.7,2023-12-10T01:00:51Z,2,2344096.0,m,m,m^2,m
-999999999999.0,8.865368,1497.3,2023-12-21T12:38:56Z,3,2344096.0,m,m,m^2,m
150.14204,419.670932,70881.7,2023-12-30T21:45:57Z,1,2344096.0,m,m,m^2,m
151.0561,548.090609,92571.6,2024-01-11T09:24:01Z,1,2344096.0,m,m,m^2,m
151.99542,442.889295,74803.2,2024-01-20T18:31:02Z,1,2344096.0,m,m,m^2,m
154.19051,1015.305075,171483.3,2024-02-01T06:09:07Z,1,2344096.0,m,m,m^2,m
151.21074,378.019452,63846.8,2024-02-10T15:16:07Z,1,2344096.0,m,m,m^2,m
-999999999999.0,9.913319,1674.3,2024-02-22T02:54:13Z,3,2344096.0,m,m,m^2,m
150.67719,360.360051,60864.2,2024-03-02T12:01:12Z,1,2344096.0,m,m,m^2,m
151.05905,468.453323,79121.0,2024-03-13T23:39:15Z,1,2344096.0,m,m,m^2,m
150.9865,238.693952,40315.0,2024-03-23T08:46:15Z,1,2344096.0,m,m,m^2,m
154.53509,1375.764129,232364.2,2024-04-03T20:24:19Z,2,2344096.0,m,m,m^2,m
154.68421,1005.038894,169749.3,2024-04-13T05:31:20Z,2,2344096.0,m,m,m^2,m
152.4076,1009.873873,170565.9,2024-04-24T17:09:26Z,1,2344096.0,m,m,m^2,m
152.21939,364.674419,61592.9,2024-05-04T02:16:23Z,1,2344096.0,m,m,m^2,m
151.19976,440.861016,74460.7,2024-05-15T13:54:30Z,1,2344096.0,m,m,m^2,m
150.82725,345.865291,58416.0,2024-05-24T23:01:28Z,2,2344096.0,m,m,m^2,m
150.84471,480.240753,81111.8,2024-06-05T10:39:36Z,1,2344096.0,m,m,m^2,m
150.5659,390.069911,65882.1,2024-06-14T19:46:35Z,1,2344096.0,m,m,m^2,m
-999999999999.0,253.964121,42894.1,2024-06-26T07:24:39Z,3,2344096.0,m,m,m^2,m
150.49721,317.708837,53660.5,2024-07-05T16:31:37Z,1,2344096.0,m,m,m^2,m
153.1107,451.175749,76202.8,2024-07-17T04:09:43Z,1,2344096.0,m,m,m^2,m
150.78671,378.780474,63975.4,2024-07-26T13:16:43Z,1,2344096.0,m,m,m^2,m
150.09498,238.622012,40302.8,2024-08-07T00:54:48Z,1,2344096.0,m,m,m^2,m
150.07015,398.818671,67359.8,2024-08-16T10:01:48Z,1,2344096.0,m,m,m^2,m
149.84879,230.997789,39015.1,2024-08-27T21:39:52Z,1,2344096.0,m,m,m^2,m
149.8147,222.896667,37646.9,2024-09-06T06:46:53Z,2,2344096.0,m,m,m^2,m
-999999999999.0,9.746175,1646.1,2024-09-17T18:24:58Z,3,2344096.0,m,m,m^2,m
149.92603,299.473875,50580.6,2024-10-08T15:10:05Z,1,2344096.0,m,m,m^2,m
149.84111,228.905196,38661.7,2024-10-18T00:17:05Z,1,2344096.0,m,m,m^2,m
149.84586,282.339886,47686.7,2024-10-29T11:55:09Z,2,2344096.0,m,m,m^2,m
150.02111,443.649178,74931.6,2024-11-19T08:40:14Z,1,2344096.0,m,m,m^2,m
150.06418,411.531206,69506.9,2024-11-28T17:47:14Z,1,2344096.0,m,m,m^2,m
150.33152,401.382544,67792.8,2024-12-10T05:25:18Z,3,2344096.0,m,m,m^2,m
150.02209,253.925477,42887.6,2024-12-19T14:32:18Z,1,2344096.0,m,m,m^2,m
150.51582,336.994106,56917.7,2025-01-09T11:17:22Z,2,2344096.0,m,m,m^2,m
150.45207,328.925152,55554.9,2025-01-20T22:55:27Z,1,2344096.0,m,m,m^2,m
150.40251,317.435313,53614.3,2025-01-30T08:02:27Z,1,2344096.0,m,m,m^2,m
150.32055,312.132535,52718.6,2025-02-10T19:40:30Z,1,2344096.0,m,m,m^2,m
149.94118,186.950713,31575.7,2025-02-20T04:47:32Z,1,2344096.0,m,m,m^2,m
149.8917,166.056284,34983.5,2023-07-28T11:23:22Z,1,2344306.0,m,m,m^2,m
149.17684,301.752966,63571.1,2023-08-06T20:30:23Z,1,2344306.0,m,m,m^2,m
149.78972,232.412798,48963.0,2023-08-27T17:15:28Z,1,2344306.0,m,m,m^2,m
149.76037,168.378143,35472.7,2023-09-08T04:53:34Z,1,2344306.0,m,m,m^2,m
149.64133,198.978166,41919.2,2023-09-17T14:00:34Z,1,2344306.0,m,m,m^2,m
149.59933,255.642825,53856.9,2023-09-29T01:38:37Z,1,2344306.0,m,m,m^2,m
150.00566,199.836698,42100.1,2023-10-08T10:45:35Z,1,2344306.0,m,m,m^2,m
150.00287,205.289167,43248.8,2023-10-19T22:23:41Z,1,2344306.0,m,m,m^2,m
149.89204,225.39196,47483.9,2023-10-29T07:30:41Z,1,2344306.0,m,m,m^2,m
150.15425,148.275543,31237.6,2023-11-09T19:08:46Z,1,2344306.0,m,m,m^2,m
150.13008,221.076824,46574.8,2023-11-19T04:15:46Z,1,2344306.0,m,m,m^2,m
149.77449,206.880471,43584.0,2023-11-30T15:53:52Z,1,2344306.0,m,m,m^2,m
149.86192,192.951196,40649.5,2023-12-10T01:00:51Z,2,2344306.0,m,m,m^2,m
150.18794,0.342046,72.1,2023-12-21T12:38:56Z,1,2344306.0,m,m,m^2,m
150.18128,247.76756,52197.8,2023-12-30T21:45:57Z,1,2344306.0,m,m,m^2,m
151.10477,292.946476,61715.8,2024-01-11T09:24:01Z,1,2344306.0,m,m,m^2,m
151.93641,287.776835,60626.7,2024-01-20T18:31:02Z,1,2344306.0,m,m,m^2,m
154.31759,832.933951,175476.3,2024-02-01T06:09:07Z,1,2344306.0,m,m,m^2,m
151.21693,228.562892,48151.9,2024-02-10T15:16:07Z,1,2344306.0,m,m,m^2,m
-999999999999.0,0.070635,14.9,2024-02-22T02:54:13Z,3,2344306.0,m,m,m^2,m
150.72168,338.612673,71336.4,2024-03-02T12:01:12Z,1,2344306.0,m,m,m^2,m
151.3045,198.528702,41824.6,2024-03-13T23:39:15Z,1,2344306.0,m,m,m^2,m
151.04649,282.240815,59460.4,2024-03-23T08:46:15Z,1,2344306.0,m,m,m^2,m
154.54906,1132.757816,238641.0,2024-04-03T20:24:19Z,2,2344306.0,m,m,m^2,m
154.71263,1087.153828,229033.5,2024-04-13T05:31:20Z,2,2344306.0,m,m,m^2,m
152.46521,730.830073,153965.9,2024-04-24T17:09:26Z,1,2344306.0,m,m,m^2,m
152.22345,296.82044,62531.9,2024-05-04T02:16:23Z,1,2344306.0,m,m,m^2,m
151.39518,205.395769,43271.3,2024-05-15T13:54:30Z,1,2344306.0,m,m,m^2,m
150.90692,176.386922,37159.9,2024-05-24T23:01:28Z,2,2344306.0,m,m,m^2,m
150.87,201.1626,42379.4,2024-06-05T10:39:36Z,1,2344306.0,m,m,m^2,m
150.67926,309.562886,65216.4,2024-06-14T19:46:35Z,1,2344306.0,m,m,m^2,m
150.43912,155.664909,32794.3,2024-06-26T07:24:39Z,1,2344306.0,m,m,m^2,m
150.42665,183.206154,38596.5,2024-07-05T16:31:37Z,1,2344306.0,m,m,m^2,m
153.21211,351.034117,73953.3,2024-07-17T04:09:43Z,1,2344306.0,m,m,m^2,m
150.71153,215.34437,45367.2,2024-07-26T13:16:43Z,1,2344306.0,m,m,m^2,m
150.20107,169.343952,35676.1,2024-08-07T00:54:48Z,1,2344306.0,m,m,m^2,m
150.00754,400.785653,84434.5,2024-08-16T10:01:48Z,1,2344306.0,m,m,m^2,m
149.89957,277.479026,58457.2,2024-08-27T21:39:52Z,1,2344306.0,m,m,m^2,m
149.8724,206.700341,43546.1,2024-09-06T06:46:53Z,2,2344306.0,m,m,m^2,m
-999999999999.0,-999999999999.0,-999999999999.0,no_data,3,2344306.0,m,m,m^2,m
149.95936,227.345798,47895.5,2024-10-08T15:10:05Z,1,2344306.0,m,m,m^2,m
149.72614,187.556993,39513.1,2024-10-18T00:17:05Z,1,2344306.0,m,m,m^2,m
149.83249,289.684674,61028.6,2024-10-29T11:55:09Z,2,2344306.0,m,m,m^2,m
150.32033,250.972375,52873.0,2024-11-19T08:40:14Z,2,2344306.0,m,m,m^2,m
150.25213,375.588037,79126.1,2024-11-28T17:47:14Z,2,2344306.0,m,m,m^2,m
150.44851,249.302953,52521.3,2024-12-10T05:25:18Z,3,2344306.0,m,m,m^2,m
150.06179,207.209583,43653.4,2024-12-19T14:32:18Z,2,2344306.0,m,m,m^2,m
150.5291,238.875355,50324.5,2025-01-09T11:17:22Z,2,2344306.0,m,m,m^2,m
150.45052,211.210807,44496.3,2025-01-20T22:55:27Z,1,2344306.0,m,m,m^2,m
150.46946,173.649909,36583.3,2025-01-30T08:02:27Z,1,2344306.0,m,m,m^2,m
150.2142,159.264936,33552.8,2025-02-10T19:40:30Z,1,2344306.0,m,m,m^2,m
149.91524,310.735118,65463.4,2025-02-20T04:47:32Z,1,2344306.0,m,m,m^2,m
149.88836,216.87578,45689.8,2023-07-28T11:23:22Z,1,2344517.0,m,m,m^2,m
149.28233,285.239564,60092.2,2023-08-06T20:30:23Z,1,2344517.0,m,m,m^2,m
149.71713,341.577119,71960.9,2023-08-27T17:15:28Z,1,2344517.0,m,m,m^2,m
149.7054,148.7635,31340.4,2023-09-08T04:53:34Z,1,2344517.0,m,m,m^2,m
149.66208,182.925454,38537.4,2023-09-17T14:00:34Z,1,2344517.0,m,m,m^2,m
149.5933,199.991193,42132.7,2023-09-29T01:38:37Z,1,2344517.0,m,m,m^2,m
150.04017,225.008546,47403.1,2023-10-08T10:45:35Z,1,2344517.0,m,m,m^2,m
149.83233,196.890238,41479.4,2023-10-19T22:23:41Z,1,2344517.0,m,m,m^2,m
150.00716,277.739819,58512.2,2023-10-29T07:30:41Z,1,2344517.0,m,m,m^2,m
150.1618,158.355998,33361.3,2023-11-09T19:08:46Z,1,2344517.0,m,m,m^2,m
150.23094,236.125092,49745.1,2023-11-19T04:15:46Z,1,2344517.0,m,m,m^2,m
149.88056,205.432501,43279.0,2023-11-30T15:53:52Z,1,2344517.0,m,m,m^2,m
150.03768,347.248216,73155.7,2023-12-10T01:00:51Z,2,2344517.0,m,m,m^2,m
150.14927,71.792962,15124.8,2023-12-21T12:38:56Z,1,2344517.0,m,m,m^2,m
150.2061,219.405113,46222.6,2023-12-30T21:45:57Z,1,2344517.0,m,m,m^2,m
150.98225,187.754946,39554.8,2024-01-11T09:24:01Z,1,2344517.0,m,m,m^2,m
151.83337,262.258158,55250.6,2024-01-20T18:31:02Z,1,2344517.0,m,m,m^2,m
154.26003,689.239342,145203.8,2024-02-01T06:09:07Z,1,2344517.0,m,m,m^2,m
151.22717,368.848314,77706.2,2024-02-10T15:16:07Z,1,2344517.0,m,m,m^2,m
-999999999999.0,7.862552,1656.4,2024-02-22T02:54:13Z,3,2344517.0,m,m,m^2,m
150.77076,393.39639,82877.8,2024-03-02T12:01:12Z,1,2344517.0,m,m,m^2,m
151.27236,178.418156,37587.8,2024-03-13T23:39:15Z,1,2344517.0,m,m,m^2,m
150.93684,285.859827,60222.8,2024-03-23T08:46:15Z,1,2344517.0,m,m,m^2,m
154.68125,1414.306975,297955.7,2024-04-03T20:24:19Z,2,2344517.0,m,m,m^2,m
154.83137,1163.061307,245025.1,2024-04-13T05:31:20Z,2,2344517.0,m,m,m^2,m
152.47942,617.008378,129986.7,2024-04-24T17:09:26Z,1,2344517.0,m,m,m^2,m
152.23779,245.239874,51665.3,2024-05-04T02:16:23Z,1,2344517.0,m,m,m^2,m
151.21267,228.232365,48082.3,2024-05-15T13:54:30Z,1,2344517.0,m,m,m^2,m
151.10084,75.573974,15921.4,2024-05-24T23:01:28Z,2,2344517.0,m,m,m^2,m
150.88053,225.18245,47439.8,2024-06-05T10:39:36Z,1,2344517.0,m,m,m^2,m
150.5781,362.14556,76294.1,2024-06-14T19:46:35Z,1,2344517.0,m,m,m^2,m
150.45383,216.358162,45580.7,2024-06-26T07:24:39Z,1,2344517.0,m,m,m^2,m
150.48905,234.114817,49321.6,2024-07-05T16:31:37Z,1,2344517.0,m,m,m^2,m
153.26563,352.2735,74214.4,2024-07-17T04:09:43Z,1,2344517.0,m,m,m^2,m
150.89316,352.44255,74250.0,2024-07-26T13:16:43Z,1,2344517.0,m,m,m^2,m
150.22063,170.907525,36005.5,2024-08-07T00:54:48Z,1,2344517.0,m,m,m^2,m
150.05164,195.160462,41115.0,2024-08-16T10:01:48Z,1,2344517.0,m,m,m^2,m
149.82974,282.334432,59480.1,2024-08-27T21:39:52Z,1,2344517.0,m,m,m^2,m
149.87904,248.00839,52248.6,2024-09-06T06:46:53Z,2,2344517.0,m,m,m^2,m
-999999999999.0,16.564762,3489.7,2024-09-17T18:24:58Z,3,2344517.0,m,m,m^2,m
